,1,2,3,4,5
633,1.0,16.0,5.0,1.0,2.0
634,1.0,6.0,1.0,36.0,5.0
635,3.0,1.0,1.0,1.0,4.0
636,7.0,2.0,2.0,1.0,2.0
637,1.0,57.0,1.0,1.0,4.0
638,1.0,1.0,1.0,1.0,1.0
639,1.0,4.0,1.0,1.0,3.0
640,18.0,6.0,8.0,3.0,10.0
641,3.0,2.0,1.0,1.0,1.0
642,1.0,3.0,4.0,1.0,8.0
643,10.0,10.0,1.0,1.0,1.0
644,9.0,2.0,17.0,1.0,1.0
645,1.0,24.0,1.0,1.0,1.0
646,1.0,2.0,4.0,13.0,2.0
647,2.0,3.0,1.0,1.0,1.0
648,31.0,1.0,4.0,1.0,2.0
649,3.0,1.0,6.0,1.0,1.0
650,1.0,1.0,1.0,1.0,2.0
651,1.0,4.0,2.0,3.0,1.0
652,4.0,1.0,1.0,1.0,3.0
653,2.0,2.0,1.0,1.0,1.0
654,2.0,1.0,1.0,6.0,1.0
655,1.0,1.0,1.0,1.0,1.0
656,2.0,1.0,3.0,14.0,1.0
657,1.0,70.0,4.0,1.0,1.0
658,3.0,7.0,3.0,1.0,1.0
659,1.0,25.0,9.0,1.0,1.0
660,1.0,1.0,12.0,4.0,1.0
661,9.0,3.0,7.0,1.0,2.0
662,1.0,1.0,1.0,1.0,1.0
663,4.0,8.0,5.0,5.0,1.0
664,1.0,2.0,2.0,12.0,1.0
665,2.0,1.0,1.0,2.0,1.0
666,3.0,2.0,1.0,1.0,4.0
667,1.0,1.0,2.0,1.0,1.0
668,1.0,6.0,7.0,3.0,11.0
669,3.0,23.0,1.0,13.0,2.0
670,1.0,1.0,2.0,8.0,1.0
671,7.0,4.0,3.0,3.0,1.0
672,1.0,7.0,1.0,1.0,4.0
673,2.0,1.0,1.0,1.0,1.0
674,1.0,1.0,1.0,13.0,1.0
675,13.0,1.0,2.0,3.0,1.0
676,1.0,1.0,1.0,1.0,2.0
677,2.0,2.0,1.0,3.0,4.0
678,1.0,1.0,2.0,11.0,1.0
679,1.0,2.0,3.0,1.0,1.0
680,1.0,1.0,1.0,1.0,1.0
681,1.0,1.0,1.0,1.0,1.0
682,1.0,1.0,10.0,4.0,6.0
683,1.0,4.0,5.0,4.0,4.0
684,15.0,7.0,1.0,1.0,1.0
685,8.0,2.0,1.0,9.0,4.0
686,1.0,1.0,1.0,1.0,1.0
687,5.0,1.0,1.0,1.0,1.0
688,1.0,1.0,1.0,2.0,5.0
689,25.0,1.0,1.0,2.0,1.0
690,1.0,1.0,1.0,6.0,1.0
691,3.0,1.0,3.0,1.0,1.0
692,8.0,46.0,4.0,1.0,7.0
693,1.0,7.0,1.0,6.0,2.0
694,4.0,3.0,1.0,2.0,13.0
695,2.0,29.0,4.0,1.0,1.0
696,1.0,3.0,10.0,3.0,6.0
697,1.0,1.0,1.0,1.0,5.0
698,1.0,1.0,1.0,1.0,2.0
699,2.0,1.0,4.0,1.0,1.0
700,29.0,8.0,1.0,16.0,3.0
701,4.0,6.0,2.0,1.0,1.0
702,26.0,3.0,1.0,4.0,1.0
703,11.0,18.0,1.0,2.0,1.0
704,12.0,1.0,1.0,9.0,1.0
705,1.0,2.0,2.0,3.0,1.0
706,3.0,1.0,1.0,1.0,1.0
707,3.0,1.0,10.0,3.0,2.0
708,1.0,1.0,14.0,3.0,1.0
709,9.0,2.0,1.0,1.0,1.0
710,1.0,3.0,4.0,1.0,8.0
711,1.0,1.0,1.0,1.0,1.0
712,30.0,3.0,14.0,1.0,1.0
713,3.0,6.0,56.0,1.0,11.0
714,1.0,4.0,1.0,1.0,1.0
715,3.0,1.0,1.0,1.0,4.0
716,1.0,1.0,5.0,12.0,1.0
717,4.0,3.0,3.0,2.0,1.0
718,6.0,1.0,2.0,2.0,6.0
719,7.0,1.0,3.0,1.0,6.0
720,43.0,1.0,3.0,1.0,1.0
721,1.0,8.0,8.0,4.0,1.0
722,1.0,2.0,2.0,1.0,8.0
723,1.0,2.0,1.0,2.0,1.0
724,1.0,2.0,1.0,1.0,1.0
725,1.0,1.0,1.0,3.0,1.0
726,2.0,1.0,2.0,1.0,1.0
727,2.0,1.0,3.0,1.0,1.0
728,1.0,1.0,2.0,2.0,2.0
729,9.0,1.0,1.0,3.0,1.0
730,1.0,2.0,13.0,1.0,1.0
731,14.0,1.0,3.0,4.0,2.0
732,1.0,2.0,1.0,1.0,1.0
733,15.0,10.0,24.0,1.0,1.0
734,4.0,17.0,27.0,1.0,1.0
735,1.0,1.0,3.0,2.0,4.0
736,7.0,2.0,1.0,7.0,2.0
737,1.0,23.0,2.0,1.0,1.0
738,1.0,4.0,2.0,2.0,7.0
739,1.0,1.0,1.0,1.0,2.0
740,4.0,1.0,1.0,15.0,1.0
741,1.0,22.0,1.0,1.0,8.0
742,1.0,4.0,11.0,1.0,1.0
743,1.0,1.0,1.0,10.0,1.0
744,17.0,12.0,1.0,6.0,8.0
745,7.0,8.0,3.0,1.0,2.0
746,3.0,21.0,1.0,1.0,1.0
747,1.0,1.0,1.0,1.0,2.0
748,1.0,2.0,1.0,3.0,1.0
749,2.0,17.0,1.0,1.0,1.0
750,1.0,1.0,1.0,42.0,56.0
751,1.0,1.0,2.0,3.0,1.0
752,2.0,8.0,1.0,1.0,10.0
753,4.0,1.0,1.0,5.0,1.0
754,82.0,1.0,1.0,2.0,1.0
755,1.0,3.0,1.0,1.0,1.0
756,1.0,1.0,1.0,14.0,1.0
757,1.0,3.0,1.0,2.0,2.0
758,1.0,1.0,1.0,3.0,2.0
759,1.0,1.0,1.0,4.0,1.0
760,10.0,2.0,2.0,1.0,3.0
761,2.0,2.0,1.0,2.0,2.0
762,16.0,30.0,3.0,7.0,1.0
763,5.0,6.0,1.0,20.0,1.0
764,1.0,7.0,4.0,1.0,1.0
765,27.0,2.0,1.0,8.0,1.0
766,1.0,1.0,1.0,4.0,5.0
767,1.0,2.0,6.0,1.0,1.0
768,1.0,1.0,5.0,2.0,1.0
769,1.0,1.0,1.0,1.0,3.0
770,1.0,7.0,1.0,2.0,2.0
771,1.0,1.0,1.0,5.0,1.0
772,1.0,26.0,1.0,13.0,2.0
773,1.0,1.0,1.0,1.0,1.0
774,10.0,34.0,6.0,1.0,8.0
775,2.0,1.0,5.0,1.0,1.0
776,13.0,7.0,38.0,1.0,2.0
777,13.0,4.0,1.0,1.0,1.0
778,5.0,1.0,1.0,10.0,1.0
779,2.0,13.0,1.0,2.0,1.0
780,2.0,3.0,1.0,1.0,1.0
781,2.0,1.0,6.0,3.0,2.0
782,11.0,2.0,2.0,1.0,1.0
783,10.0,6.0,1.0,1.0,13.0
784,1.0,3.0,1.0,1.0,2.0
785,3.0,1.0,2.0,7.0,1.0
786,14.0,6.0,1.0,2.0,1.0
787,4.0,4.0,1.0,1.0,2.0
788,1.0,3.0,2.0,1.0,1.0
789,1.0,2.0,6.0,1.0,2.0
790,2.0,1.0,3.0,1.0,32.0
791,1.0,6.0,3.0,4.0,2.0
792,1.0,1.0,5.0,1.0,1.0
793,4.0,2.0,1.0,1.0,6.0
794,1.0,1.0,1.0,3.0,23.0
795,1.0,1.0,9.0,3.0,2.0
796,5.0,5.0,1.0,2.0,31.0
797,1.0,3.0,1.0,1.0,11.0
798,1.0,10.0,1.0,1.0,2.0
799,1.0,4.0,1.0,22.0,1.0
800,1.0,4.0,1.0,1.0,1.0
801,4.0,9.0,1.0,2.0,1.0
802,2.0,7.0,1.0,2.0,2.0
803,2.0,5.0,1.0,3.0,1.0
804,1.0,1.0,8.0,1.0,11.0
805,2.0,8.0,1.0,1.0,1.0
806,1.0,7.0,1.0,1.0,2.0
807,2.0,19.0,2.0,1.0,1.0
808,3.0,7.0,2.0,2.0,1.0
809,3.0,7.0,1.0,2.0,1.0
810,1.0,2.0,1.0,1.0,2.0
811,2.0,16.0,1.0,8.0,5.0
812,9.0,12.0,1.0,1.0,1.0
813,5.0,1.0,1.0,1.0,13.0
814,1.0,17.0,2.0,1.0,1.0
815,1.0,51.0,3.0,6.0,7.0
816,1.0,1.0,19.0,1.0,13.0
817,1.0,2.0,1.0,4.0,3.0
818,1.0,10.0,1.0,3.0,4.0
819,1.0,1.0,1.0,2.0,1.0
820,18.0,1.0,8.0,3.0,2.0
821,6.0,4.0,12.0,2.0,3.0
822,3.0,2.0,5.0,4.0,2.0
823,7.0,1.0,1.0,2.0,1.0
824,1.0,1.0,3.0,6.0,1.0
825,1.0,1.0,3.0,2.0,2.0
826,65.0,1.0,1.0,11.0,6.0
827,9.0,2.0,2.0,10.0,1.0
828,1.0,43.0,1.0,1.0,2.0
829,3.0,6.0,1.0,3.0,1.0
830,1.0,3.0,1.0,1.0,1.0
831,16.0,2.0,1.0,6.0,1.0
832,9.0,1.0,3.0,1.0,5.0
833,2.0,9.0,1.0,2.0,1.0
834,3.0,3.0,1.0,3.0,1.0
835,6.0,3.0,1.0,9.0,2.0
836,4.0,3.0,3.0,1.0,1.0
837,2.0,1.0,9.0,7.0,1.0
838,99.0,1.0,2.0,1.0,4.0
839,1.0,3.0,2.0,1.0,1.0
840,2.0,1.0,1.0,1.0,1.0
841,3.0,1.0,3.0,1.0,1.0
842,1.0,1.0,1.0,2.0,1.0
843,1.0,3.0,1.0,15.0,1.0
844,1.0,2.0,1.0,1.0,13.0
845,1.0,1.0,1.0,4.0,1.0
846,2.0,1.0,2.0,4.0,1.0
847,2.0,1.0,2.0,1.0,1.0
848,2.0,1.0,3.0,1.0,2.0
849,31.0,1.0,5.0,1.0,2.0
850,1.0,34.0,3.0,1.0,1.0
851,59.0,1.0,1.0,2.0,1.0
852,1.0,2.0,5.0,1.0,1.0
853,2.0,1.0,4.0,4.0,1.0
854,25.0,3.0,2.0,9.0,2.0
855,2.0,1.0,37.0,1.0,3.0
856,1.0,1.0,2.0,1.0,6.0
857,1.0,1.0,1.0,7.0,4.0
858,1.0,1.0,6.0,1.0,1.0
859,1.0,3.0,4.0,1.0,10.0
860,11.0,1.0,1.0,1.0,3.0
861,1.0,1.0,1.0,2.0,1.0
862,6.0,1.0,7.0,1.0,1.0
863,2.0,1.0,2.0,1.0,1.0
864,1.0,1.0,1.0,2.0,1.0
865,6.0,75.0,2.0,19.0,1.0
866,1.0,54.0,1.0,4.0,1.0
867,1.0,1.0,1.0,1.0,1.0
868,1.0,58.0,7.0,2.0,2.0
869,5.0,1.0,2.0,2.0,1.0
870,7.0,4.0,25.0,1.0,2.0
871,7.0,1.0,19.0,2.0,1.0
872,1.0,12.0,1.0,1.0,4.0
873,1.0,3.0,2.0,1.0,28.0
874,1.0,6.0,1.0,11.0,3.0
875,14.0,11.0,1.0,2.0,1.0
876,1.0,1.0,8.0,2.0,1.0
877,2.0,2.0,2.0,2.0,1.0
878,1.0,2.0,1.0,1.0,1.0
879,1.0,1.0,3.0,1.0,2.0
880,1.0,3.0,1.0,1.0,2.0
881,1.0,9.0,1.0,1.0,2.0
882,3.0,1.0,2.0,1.0,6.0
883,1.0,1.0,1.0,2.0,8.0
884,23.0,1.0,1.0,8.0,1.0
885,3.0,1.0,6.0,1.0,1.0
886,4.0,8.0,1.0,1.0,3.0
887,1.0,1.0,1.0,19.0,5.0
888,1.0,11.0,4.0,12.0,1.0
889,1.0,4.0,9.0,1.0,1.0
890,14.0,1.0,1.0,6.0,1.0
891,3.0,6.0,1.0,1.0,3.0
892,5.0,1.0,3.0,1.0,1.0
893,38.0,1.0,1.0,1.0,1.0
894,1.0,2.0,1.0,1.0,17.0
895,3.0,13.0,1.0,1.0,1.0
896,1.0,1.0,1.0,1.0,3.0
897,1.0,13.0,1.0,9.0,11.0
898,3.0,14.0,1.0,1.0,1.0
899,19.0,1.0,1.0,4.0,2.0
900,1.0,5.0,3.0,7.0,1.0
901,1.0,1.0,5.0,1.0,2.0
902,3.0,1.0,1.0,1.0,1.0
903,5.0,4.0,4.0,39.0,1.0
904,1.0,1.0,4.0,1.0,4.0
905,1.0,2.0,28.0,25.0,3.0
906,2.0,9.0,1.0,4.0,2.0
907,9.0,1.0,17.0,2.0,4.0
908,60.0,4.0,1.0,2.0,4.0
909,34.0,1.0,3.0,3.0,1.0
910,1.0,6.0,1.0,1.0,3.0
911,6.0,4.0,5.0,2.0,2.0
912,1.0,1.0,1.0,26.0,2.0
913,2.0,1.0,1.0,1.0,3.0
914,3.0,1.0,2.0,1.0,4.0
915,1.0,1.0,1.0,1.0,1.0
916,25.0,2.0,1.0,1.0,2.0
917,1.0,1.0,1.0,2.0,7.0
918,2.0,1.0,1.0,1.0,1.0
919,1.0,8.0,1.0,1.0,1.0
920,1.0,9.0,1.0,1.0,9.0
921,2.0,46.0,2.0,1.0,6.0
922,1.0,4.0,5.0,1.0,5.0
923,1.0,1.0,34.0,1.0,1.0
924,1.0,3.0,2.0,2.0,1.0
925,8.0,2.0,1.0,1.0,1.0
926,18.0,5.0,1.0,5.0,1.0
927,1.0,1.0,2.0,1.0,11.0
928,1.0,1.0,1.0,3.0,1.0
929,1.0,3.0,1.0,1.0,1.0
930,27.0,3.0,1.0,2.0,2.0
931,4.0,3.0,1.0,1.0,5.0
932,11.0,1.0,4.0,1.0,4.0
933,1.0,1.0,3.0,2.0,3.0
934,27.0,1.0,1.0,7.0,4.0
935,2.0,1.0,1.0,5.0,1.0
936,56.0,1.0,1.0,1.0,2.0
937,1.0,2.0,1.0,2.0,2.0
938,1.0,1.0,1.0,1.0,10.0
939,1.0,1.0,10.0,6.0,3.0
940,1.0,4.0,1.0,16.0,1.0
941,5.0,20.0,6.0,48.0,3.0
942,1.0,1.0,13.0,9.0,1.0
943,19.0,20.0,1.0,1.0,1.0
944,2.0,1.0,1.0,1.0,1.0
945,4.0,17.0,2.0,1.0,1.0
946,2.0,1.0,4.0,1.0,1.0
947,4.0,1.0,3.0,1.0,2.0
948,27.0,1.0,3.0,2.0,2.0
949,1.0,1.0,1.0,1.0,1.0
950,1.0,2.0,9.0,4.0,1.0
951,15.0,7.0,1.0,2.0,1.0
952,1.0,4.0,1.0,2.0,4.0
953,1.0,1.0,17.0,15.0,2.0
954,1.0,2.0,1.0,1.0,1.0
955,7.0,24.0,1.0,7.0,1.0
956,1.0,2.0,11.0,1.0,7.0
957,1.0,1.0,2.0,11.0,1.0
958,1.0,1.0,1.0,2.0,3.0
959,20.0,1.0,3.0,2.0,1.0
960,1.0,2.0,1.0,1.0,1.0
961,2.0,1.0,2.0,2.0,1.0
962,4.0,1.0,2.0,1.0,1.0
963,1.0,1.0,7.0,1.0,1.0
964,3.0,1.0,1.0,3.0,1.0
965,3.0,1.0,5.0,1.0,8.0
966,24.0,12.0,1.0,1.0,2.0
967,2.0,2.0,1.0,1.0,1.0
968,4.0,1.0,2.0,1.0,3.0
969,18.0,1.0,1.0,3.0,1.0
970,6.0,1.0,1.0,2.0,1.0
971,1.0,1.0,1.0,1.0,10.0
972,2.0,2.0,2.0,1.0,1.0
973,1.0,69.0,8.0,2.0,1.0
974,3.0,7.0,2.0,21.0,3.0
975,1.0,1.0,1.0,1.0,1.0
976,4.0,1.0,2.0,1.0,2.0
977,32.0,1.0,1.0,6.0,32.0
978,2.0,36.0,1.0,4.0,8.0
979,10.0,1.0,6.0,1.0,1.0
980,1.0,4.0,1.0,3.0,1.0
981,1.0,3.0,2.0,16.0,1.0
982,3.0,1.0,3.0,12.0,6.0
983,2.0,5.0,1.0,2.0,2.0
984,1.0,2.0,2.0,6.0,1.0
985,5.0,1.0,3.0,1.0,1.0
986,59.0,6.0,1.0,2.0,1.0
987,8.0,6.0,1.0,15.0,7.0
988,14.0,1.0,2.0,1.0,4.0
989,1.0,1.0,1.0,1.0,2.0
990,6.0,17.0,1.0,2.0,3.0
991,6.0,1.0,2.0,1.0,1.0
992,21.0,1.0,1.0,13.0,2.0
993,6.0,1.0,1.0,8.0,1.0
994,1.0,10.0,1.0,1.0,1.0
995,4.0,24.0,2.0,1.0,4.0
996,1.0,1.0,1.0,2.0,2.0
997,2.0,1.0,6.0,1.0,3.0
998,1.0,33.0,5.0,2.0,1.0
999,23.0,1.0,1.0,1.0,12.0
1000,1.0,1.0,1.0,1.0,1.0
1001,4.0,10.0,1.0,1.0,2.0
1002,1.0,6.0,2.0,10.0,1.0
1003,2.0,2.0,1.0,1.0,2.0
1004,3.0,8.0,1.0,1.0,1.0
1005,1.0,1.0,58.0,2.0,4.0
1006,1.0,1.0,1.0,1.0,1.0
1007,1.0,1.0,2.0,1.0,1.0
1008,4.0,1.0,1.0,10.0,1.0
1009,1.0,4.0,1.0,1.0,1.0
1010,1.0,1.0,1.0,2.0,1.0
1011,4.0,7.0,1.0,1.0,1.0
1012,1.0,1.0,1.0,3.0,2.0
1013,1.0,6.0,2.0,1.0,1.0
1014,3.0,9.0,12.0,4.0,1.0
1015,13.0,1.0,1.0,1.0,2.0
1016,34.0,1.0,2.0,33.0,2.0
1017,1.0,1.0,1.0,1.0,2.0
1018,5.0,2.0,1.0,1.0,2.0
1019,2.0,1.0,12.0,2.0,1.0
1020,1.0,2.0,2.0,7.0,8.0
1021,1.0,2.0,4.0,2.0,1.0
1022,1.0,2.0,1.0,8.0,2.0
1023,2.0,103.0,1.0,2.0,1.0
1024,47.0,3.0,1.0,13.0,1.0
1025,2.0,1.0,1.0,1.0,1.0
1026,1.0,1.0,4.0,2.0,1.0
1027,9.0,39.0,2.0,1.0,1.0
1028,1.0,10.0,2.0,1.0,1.0
1029,1.0,1.0,16.0,4.0,1.0
1030,21.0,1.0,2.0,1.0,1.0
1031,1.0,1.0,1.0,1.0,4.0
1032,2.0,2.0,1.0,5.0,1.0
1033,2.0,3.0,12.0,2.0,1.0
1034,1.0,1.0,2.0,1.0,1.0
1035,1.0,5.0,1.0,1.0,2.0
1036,2.0,1.0,1.0,14.0,8.0
1037,14.0,1.0,1.0,5.0,3.0
1038,6.0,2.0,3.0,1.0,1.0
1039,10.0,30.0,1.0,1.0,4.0
1040,3.0,5.0,2.0,1.0,2.0
1041,2.0,2.0,1.0,1.0,3.0
1042,3.0,3.0,1.0,1.0,28.0
1043,1.0,2.0,1.0,1.0,4.0
1044,1.0,1.0,3.0,4.0,1.0
1045,2.0,1.0,2.0,1.0,9.0
1046,3.0,3.0,1.0,1.0,3.0
1047,1.0,1.0,1.0,3.0,15.0
1048,31.0,2.0,3.0,1.0,3.0
1049,1.0,1.0,1.0,1.0,2.0
1050,1.0,1.0,3.0,1.0,1.0
1051,2.0,1.0,1.0,1.0,33.0
1052,3.0,1.0,1.0,3.0,6.0
1053,1.0,34.0,5.0,1.0,1.0
1054,2.0,4.0,1.0,1.0,2.0
1055,3.0,1.0,9.0,1.0,2.0
1056,2.0,1.0,2.0,1.0,1.0
1057,2.0,64.0,2.0,2.0,1.0
1058,4.0,3.0,16.0,5.0,2.0
1059,5.0,1.0,1.0,4.0,1.0
1060,16.0,2.0,7.0,1.0,1.0
1061,1.0,1.0,1.0,1.0,1.0
1062,2.0,1.0,1.0,1.0,8.0
1063,5.0,17.0,1.0,2.0,1.0
1064,129.0,1.0,4.0,1.0,3.0
1065,24.0,1.0,2.0,1.0,1.0
1066,19.0,34.0,2.0,3.0,1.0
1067,6.0,1.0,1.0,1.0,1.0
1068,7.0,5.0,9.0,1.0,1.0
1069,1.0,1.0,2.0,8.0,4.0
1070,8.0,4.0,1.0,45.0,1.0
1071,6.0,2.0,3.0,12.0,1.0
1072,1.0,51.0,3.0,3.0,1.0
1073,1.0,35.0,7.0,1.0,4.0
1074,1.0,1.0,5.0,14.0,1.0
1075,1.0,1.0,1.0,2.0,2.0
1076,1.0,3.0,1.0,1.0,2.0
1077,1.0,20.0,13.0,1.0,12.0
1078,5.0,4.0,2.0,5.0,3.0
1079,1.0,7.0,1.0,1.0,17.0
1080,2.0,1.0,3.0,9.0,9.0
1081,12.0,2.0,1.0,2.0,1.0
1082,2.0,3.0,1.0,1.0,1.0
1083,2.0,3.0,2.0,23.0,3.0
1084,2.0,2.0,8.0,18.0,1.0
1085,10.0,1.0,10.0,1.0,13.0
1086,2.0,4.0,3.0,1.0,2.0
1087,1.0,1.0,12.0,2.0,3.0
1088,4.0,2.0,2.0,1.0,3.0
1089,1.0,4.0,1.0,1.0,2.0
1090,3.0,1.0,1.0,1.0,6.0
1091,1.0,3.0,1.0,5.0,12.0
1092,1.0,9.0,1.0,2.0,1.0
1093,2.0,9.0,1.0,1.0,1.0
1094,1.0,2.0,3.0,1.0,3.0
1095,15.0,3.0,1.0,1.0,5.0
1096,1.0,2.0,5.0,1.0,1.0
1097,1.0,2.0,3.0,5.0,1.0
1098,1.0,2.0,3.0,7.0,1.0
1099,1.0,3.0,1.0,3.0,1.0
1100,3.0,14.0,1.0,1.0,7.0
1101,1.0,1.0,5.0,7.0,2.0
1102,3.0,2.0,2.0,2.0,2.0
1103,1.0,3.0,1.0,1.0,1.0
1104,19.0,31.0,1.0,1.0,1.0
1105,1.0,1.0,5.0,1.0,11.0
1106,74.0,9.0,22.0,1.0,2.0
1107,1.0,8.0,16.0,1.0,6.0
1108,2.0,1.0,5.0,2.0,2.0
1109,32.0,1.0,1.0,3.0,3.0
1110,9.0,3.0,2.0,1.0,4.0
1111,6.0,1.0,2.0,1.0,1.0
1112,1.0,7.0,1.0,3.0,3.0
1113,1.0,2.0,1.0,1.0,1.0
1114,1.0,6.0,2.0,5.0,7.0
1115,1.0,1.0,1.0,3.0,1.0
1116,1.0,2.0,1.0,1.0,3.0
1117,3.0,1.0,1.0,1.0,7.0
1118,1.0,4.0,1.0,5.0,4.0
1119,15.0,2.0,10.0,1.0,1.0
1120,5.0,1.0,1.0,1.0,1.0
1121,1.0,1.0,3.0,1.0,17.0
1122,5.0,7.0,1.0,2.0,3.0
1123,1.0,5.0,5.0,3.0,9.0
1124,2.0,1.0,1.0,38.0,2.0
1125,1.0,1.0,24.0,1.0,1.0
1126,3.0,1.0,7.0,1.0,1.0
1127,1.0,1.0,6.0,13.0,1.0
1128,4.0,1.0,1.0,2.0,6.0
1129,1.0,1.0,2.0,3.0,1.0
1130,1.0,1.0,1.0,1.0,1.0
1131,2.0,1.0,6.0,1.0,13.0
1132,8.0,3.0,1.0,2.0,4.0
1133,3.0,1.0,1.0,9.0,1.0
1134,5.0,2.0,1.0,2.0,4.0
1135,4.0,16.0,5.0,16.0,1.0
1136,2.0,7.0,2.0,10.0,1.0
1137,1.0,5.0,9.0,1.0,3.0
1138,7.0,4.0,3.0,1.0,4.0
1139,1.0,1.0,3.0,1.0,1.0
1140,1.0,5.0,2.0,1.0,1.0
1141,6.0,2.0,1.0,2.0,
1142,2.0,23.0,1.0,2.0,
1143,1.0,1.0,1.0,2.0,
1144,2.0,3.0,1.0,1.0,
1145,5.0,2.0,2.0,5.0,
1146,1.0,1.0,11.0,1.0,
1147,5.0,2.0,21.0,1.0,
1148,4.0,6.0,2.0,12.0,
1149,22.0,7.0,11.0,2.0,
1150,3.0,1.0,3.0,1.0,
1151,1.0,1.0,1.0,2.0,
1152,4.0,5.0,1.0,2.0,
1153,3.0,1.0,3.0,4.0,
1154,4.0,3.0,1.0,1.0,
1155,9.0,2.0,1.0,3.0,
1156,20.0,1.0,2.0,2.0,
1157,3.0,1.0,1.0,1.0,
1158,1.0,64.0,1.0,10.0,
1159,11.0,1.0,1.0,2.0,
1160,4.0,1.0,7.0,2.0,
1161,7.0,1.0,1.0,1.0,
1162,2.0,1.0,2.0,11.0,
1163,1.0,8.0,1.0,1.0,
1164,19.0,32.0,1.0,1.0,
1165,2.0,1.0,11.0,2.0,
1166,8.0,3.0,1.0,1.0,
1167,6.0,5.0,1.0,1.0,
1168,1.0,1.0,11.0,12.0,
1169,1.0,1.0,1.0,10.0,
1170,1.0,1.0,16.0,10.0,
1171,1.0,3.0,4.0,33.0,
1172,1.0,1.0,1.0,6.0,
1173,1.0,2.0,2.0,1.0,
1174,1.0,2.0,9.0,12.0,
1175,15.0,2.0,4.0,1.0,
1176,105.0,1.0,2.0,4.0,
1177,1.0,2.0,1.0,4.0,
1178,4.0,1.0,1.0,1.0,
1179,1.0,2.0,1.0,9.0,
1180,1.0,1.0,1.0,4.0,
1181,18.0,6.0,1.0,1.0,
1182,8.0,2.0,2.0,1.0,
1183,1.0,2.0,2.0,4.0,
1184,3.0,74.0,1.0,1.0,
1185,1.0,12.0,1.0,1.0,
1186,5.0,1.0,1.0,8.0,
1187,3.0,3.0,1.0,6.0,
1188,1.0,1.0,10.0,2.0,
1189,1.0,6.0,1.0,1.0,
1190,2.0,1.0,14.0,1.0,
1191,19.0,1.0,1.0,1.0,
1192,2.0,1.0,1.0,1.0,
1193,2.0,8.0,2.0,8.0,
1194,2.0,8.0,1.0,1.0,
1195,1.0,1.0,13.0,7.0,
1196,1.0,1.0,1.0,3.0,
1197,1.0,1.0,1.0,6.0,
1198,3.0,1.0,3.0,1.0,
1199,25.0,49.0,28.0,2.0,
1200,1.0,1.0,3.0,2.0,
1201,1.0,2.0,1.0,4.0,
1202,3.0,1.0,2.0,1.0,
1203,1.0,1.0,1.0,13.0,
1204,1.0,1.0,1.0,2.0,
1205,1.0,1.0,1.0,1.0,
1206,1.0,9.0,1.0,1.0,
1207,2.0,20.0,1.0,1.0,
1208,1.0,22.0,3.0,1.0,
1209,9.0,2.0,2.0,3.0,
1210,4.0,1.0,10.0,6.0,
1211,1.0,3.0,32.0,1.0,
1212,2.0,2.0,36.0,1.0,
1213,1.0,2.0,4.0,1.0,
1214,25.0,1.0,2.0,1.0,
1215,2.0,1.0,6.0,18.0,
1216,2.0,1.0,3.0,1.0,
1217,1.0,1.0,1.0,5.0,
1218,1.0,1.0,7.0,2.0,
1219,7.0,1.0,1.0,1.0,
1220,1.0,8.0,4.0,10.0,
1221,1.0,1.0,9.0,1.0,
1222,3.0,24.0,1.0,2.0,
1223,1.0,1.0,1.0,1.0,
1224,5.0,36.0,1.0,4.0,
1225,19.0,4.0,39.0,1.0,
1226,23.0,2.0,2.0,10.0,
1227,1.0,2.0,1.0,1.0,
1228,29.0,1.0,2.0,1.0,
1229,5.0,1.0,2.0,1.0,
1230,6.0,13.0,11.0,3.0,
1231,1.0,4.0,1.0,1.0,
1232,5.0,3.0,1.0,4.0,
1233,9.0,18.0,32.0,1.0,
1234,1.0,25.0,28.0,3.0,
1235,1.0,1.0,6.0,5.0,
1236,1.0,1.0,2.0,1.0,
1237,2.0,3.0,1.0,2.0,
1238,1.0,1.0,1.0,4.0,
1239,2.0,4.0,4.0,1.0,
1240,38.0,1.0,1.0,1.0,
1241,1.0,4.0,5.0,1.0,
1242,1.0,2.0,4.0,1.0,
1243,2.0,6.0,1.0,13.0,
1244,1.0,1.0,1.0,1.0,
1245,1.0,1.0,1.0,1.0,
1246,1.0,1.0,4.0,1.0,
1247,1.0,1.0,1.0,2.0,
1248,4.0,3.0,1.0,2.0,
1249,3.0,5.0,2.0,2.0,
1250,1.0,4.0,1.0,1.0,
1251,8.0,1.0,2.0,1.0,
1252,1.0,3.0,3.0,1.0,
1253,2.0,1.0,3.0,2.0,
1254,17.0,7.0,1.0,20.0,
1255,2.0,1.0,1.0,7.0,
1256,1.0,3.0,1.0,23.0,
1257,1.0,5.0,2.0,1.0,
1258,1.0,1.0,1.0,8.0,
1259,1.0,1.0,1.0,1.0,
1260,20.0,7.0,9.0,1.0,
1261,1.0,1.0,17.0,8.0,
1262,2.0,1.0,1.0,1.0,
1263,2.0,6.0,1.0,26.0,
1264,3.0,1.0,11.0,104.0,
1265,4.0,1.0,1.0,1.0,
1266,5.0,2.0,1.0,1.0,
1267,1.0,19.0,3.0,3.0,
1268,1.0,1.0,2.0,1.0,
1269,1.0,12.0,1.0,2.0,
1270,21.0,2.0,1.0,1.0,
1271,3.0,2.0,1.0,2.0,
1272,7.0,1.0,1.0,3.0,
1273,1.0,1.0,1.0,1.0,
